header,w_length,date_type,date,label
"### $ 426 - أبو الهدى ابن الجباب [643 - 720]
",81,full,720,Bahri Mamluk
"### $ 465 - شهاب الدين الشارمساجي [663 - 720]
",435,full,720,Bahri Mamluk
"### $ 641 - بهاء الدين الربعي سبط الشاذلي [664 - 720]
",142,full,720,Bahri Mamluk
"### $ 1205 - الحسن بن عمر الكردي [630 - 720]
",58,full,720,Bahri Mamluk
"### $ 1577 - الجمال ابن عدلان [630 - 720]
",30,full,720,Bahri Mamluk
"### $ 1615 - ابن القواس الدمشقي [652 - 720]
",69,full,720,Bahri Mamluk
"### $ 1862 - فتح الدين التفليسي [658 - 720]
",46,full,720,Bahri Mamluk
"### $ 1910 - ابن النحاس الحلبي [623 - 720]
",63,full,720,Bahri Mamluk
"### $ 2465 - ابن النشو التاجر [641 - 720]
",73,full,720,Bahri Mamluk
"### $ 3373 - صدر الدين ابن الباهي [639 - 720]
",73,full,720,Bahri Mamluk
"### $ 289 - شرف الدين ابن القليوبي [- 720]
",30,death,720,Bahri Mamluk
"### $ 743 - إسماعيل الكردي الزنديق [- 720]
",173,death,720,Bahri Mamluk
"### $ 768 - فخر الدين الإمام الإسنائي [- 720]
",47,death,720,Bahri Mamluk
"### $ 981 - بهادر الإبراهيمي [- بعد 720]
",94,death,720,Bahri Mamluk
"### $ 1311 - حميضة ابن أبي نمي [- 720]
",1339,death,720,Bahri Mamluk
"### $ 1669 - ابن الملك الرحيم لؤلؤ [- 720]
",46,death,720,Bahri Mamluk
"### $ 3034 - ابن فوز الضرير [- 720]
",30,death,720,Bahri Mamluk
"### $ 608 - تاج الدين ابن شجاع العباسي [642 - 721]
",58,full,721,Bahri Mamluk
"### $ 1646 - نجم الدين ابن بنين [661 - 721]
",63,full,721,Bahri Mamluk
"### $ 1710 - بدر الدين الفارقي [660 - 721]
",105,full,721,Bahri Mamluk
"### $ 1933 - ابن الدقاق [642 - 721]
",64,full,721,Bahri Mamluk
"### $ 2475 - ابن الراقدة العسقلاني [657 - 721]
",50,full,721,Bahri Mamluk
"### $ 2743 - أبو عبد الله التزمنتي [640 - 721]
",40,full,721,Bahri Mamluk
"### $ 2923 - ابن رشيد السبتي [657 - بعد 721]
",126,full,721,Bahri Mamluk
"### $ 3350 - ابن مقلد السمسار [653 - 721]
",30,full,721,Bahri Mamluk
"### $ 3622 - شمس الدين الدمشقي [676 - 721]
",82,full,721,Bahri Mamluk
"### $ 186 - القاضي ابن هبة الله الإسنائي [- 721]
",135,death,721,Bahri Mamluk
"### $ 220 - أبو إسحاق التليدمي [- بعد 721]
",99,death,721,Bahri Mamluk
"### $ 386 - القاضي نور الدين الإسنائي [- 721]
",236,death,721,Bahri Mamluk
"### $ 642 - خطيب الفيوم [- 721]
",92,death,721,Bahri Mamluk
"### $ 903 - باورد بن براجوا [- بعد 721]
",21,death,721,Bahri Mamluk
"### $ 1103 - جوهر الطواشي [- 721]
",48,death,721,Bahri Mamluk
"### $ 332 - ابن القلانسي [654 - 722]
",227,full,722,Bahri Mamluk
"### $ 1465 - محيي الدين الربعي [627 - 722]
",64,full,722,Bahri Mamluk
"### $ 1755 - تاج الدين الدشناوي [646 - 722]
",123,full,722,Bahri Mamluk
"### $ 1845 - شمس الدين النقجواني الصوفي [645 - 722]
",90,full,722,Bahri Mamluk
"### $ 1872 - أبو عبد الله المنبجي [654 - 722]
",46,full,722,Bahri Mamluk
"### $ 2049 - ابن الصائغ العروضي [645 - 722]
",280,full,722,Bahri Mamluk
"### $ 2397 - أبو عبد الله ابن الحداد الفاسي [672 - 722]
",150,full,722,Bahri Mamluk
"### $ 2490 - القاضي قطب الدين السنباطي [658؟ ؟ ؟ - 722]
",88,full,722,Bahri Mamluk
"### $ 3150 - ابن أبي العز الأذرعي الحنفي [663 - 722]
",90,full,722,Bahri Mamluk
"### $ 855 - أيبك البغدادي [- 722]
",42,death,722,Bahri Mamluk
"### $ 1218 - القلندري [- 722]
",122,death,722,Bahri Mamluk
"### $ 1264 - ابن عبود القرشي [- 722]
",134,death,722,Bahri Mamluk
"### $ 1957 - شمس الدين ابن تمام الناسخ [- 722]
",18,death,722,Bahri Mamluk
"### $ 2354 - شمس الدين ابن ثامر [- 722]
",40,death,722,Bahri Mamluk
"### $ 531 - تاج الدين ابن دقيق العيد [636 - 723]
",164,full,723,Bahri Mamluk
"### $ 583 - ابن خميس المغربي [646 - 723]
",132,full,723,Bahri Mamluk
"### $ 664 - القاضي ابن صصرى [655 - 723]
",952,full,723,Bahri Mamluk
"### $ 1601 - ابن غصن الشدادي الأندلسي المقرئ [631 - 723]
",228,full,723,Bahri Mamluk
"### $ 2608 - محب الدين الدمياطي الحافظ [667 - 723]
",75,full,723,Bahri Mamluk
"### $ 2861 - ابن القراد التونسي [644 - 723]
",76,full,723,Bahri Mamluk
"### $ 2885 - البدر المنبجي الشاعر [649 - 723]
",151,full,723,Bahri Mamluk
"### $ 3001 - ابن الخيمي الدمشقي [642 - 723]
",57,full,723,Bahri Mamluk
"### $ 3165 - أبو نصر الشيرازي الدمشقي [628 - 723]
",129,full,723,Bahri Mamluk
"### $ 15 - ابن حالومة [- 723]
",29,death,723,Bahri Mamluk
"### $ 844 - أنص الملك المجاهد [- 723]
",394,death,723,Bahri Mamluk
"### $ 948/ 3 - بلبان العترس [- بعد 723]
",11,death,723,Bahri Mamluk
"### $ 961 - بلبان القبجقي [- 723]
",5,death,723,Bahri Mamluk
"### $ 1760 - جمال الدين الرندي [- 723]
",122,death,723,Bahri Mamluk
"### $ 2503 - ابن الخباز [- 723]
",51,death,723,Bahri Mamluk
"### $ 183 - إبراهيم بن ظافر الشارعي [639 - 724]
",77,full,724,Bahri Mamluk
"### $ 1772 - ابن عجلان الغزي [648 - 724]
",69,full,724,Bahri Mamluk
"### $ 2691 - ابن ملاعب الطحان [656 - 724]
",26,full,724,Bahri Mamluk
"### $ 2780 - محيي الدين ابن المارستاني الحنفي [647 - 724]
",91,full,724,Bahri Mamluk
"### $ 2890 - شمس الدين الرهاوي الكاتب [653 - 724]
",80,full,724,Bahri Mamluk
"### $ 827 - الآقوش المنصوري [- بعد 724]
",98,death,724,Bahri Mamluk
"### $ 1011 - بدرجك الناصري [- 724]
",32,death,724,Bahri Mamluk
"### $ 1427 - طوغان المنصوري [- 724] (2) أحد مماليك الملك المنصور قلاوون.
",226,death,724,Bahri Mamluk
"### $ 1678 - ابن أبي المنصور [- 724]
",52,death,724,Bahri Mamluk
"### $ 2096 - أبو عبد الله الحارثي الحنبلي [- 724]
",53,death,724,Bahri Mamluk
"### $ 2433 - أبو الطاهر العمري المؤدب [- 724]
",54,death,724,Bahri Mamluk
"### $ 2470 - الباجربقي الصوفي [- 724]
",211,death,724,Bahri Mamluk
"### $ 2682 - بدر الدين ابن الحداد الحنبلي [- 724]
",90,death,724,Bahri Mamluk
"### $ 2986 - ابن مهنأ أمير آل فضل [- 724]
",87,death,724,Bahri Mamluk
"### $ 3177 - أبو عبد الله الزركشي [- 724]
",23,death,724,Bahri Mamluk
"### $ 1673 - الأميوطي قاضي الكرك [651 - 725]
",269,full,725,Bahri Mamluk
"### $ 1754 - التقي الصائغ [636 - 725]
",299,full,725,Bahri Mamluk
"### $ 1801 - ابن القليوبي [662 - 725]
",282,full,725,Bahri Mamluk
"### $ 1848 - بدر الدين ابن العطار [670 - 725]
",142,full,725,Bahri Mamluk
"### $ 1868 - فخر الدين ابن السيوري [653 - بعد 725]
",33,full,725,Bahri Mamluk
"### $ 3147 - الفخر ابن المعلم [662 - 725]
",102,full,725,Bahri Mamluk
"### $ 3192 - جمال الدين القسطلاني [663 - 725]
",128,full,725,Bahri Mamluk
"### $ 3260 - جمال الدين القسطلاني [673 - 725]
",103,full,725,Bahri Mamluk
"### $ 3602 - المجد الفارسي الجيزي [642 - 725]
",61,full,725,Bahri Mamluk
"### $ 983 - بهادر الصقري [- 725]
",565,death,725,Bahri Mamluk
"### $ 1003 - بيبرس المنصوري الدوادار [- 725]
",524,death,725,Bahri Mamluk
"### $ 2406 - محمد بن عبد الرحمن المالقي [- 725]
",39,death,725,Bahri Mamluk
"### $ 3097 - ابن حافي رأسه الزناتي [- 725]
",30,death,725,Bahri Mamluk
"### $ 3577 - شمس الدين الفاوي [- 725]
",42,death,725,Bahri Mamluk
"### $ 546 - ابن الشيرجي [647 - 726]
",60,full,726,Bahri Mamluk
"### $ 1561/ 5 - السراح ابن ظافر خطيب المدينة [636 - 726]
",88,full,726,Bahri Mamluk
"### $ 1908 - ناصر الدين ابن بكتوت المحدث [660 - 726]
",43,full,726,Bahri Mamluk
"### $ 2667 - أبو عبد الله النجار الصوفي [641 - 726]
",66,full,726,Bahri Mamluk
"### $ 2710 - ابن النجاري الحنبلي [652 - 726]
",77,full,726,Bahri Mamluk
"### $ 2715 - أبو عبد الله الكركي المالقي [636 - 726]
",79,full,726,Bahri Mamluk
"### $ 2779 - محمد بن علي الهمذاني الشافعي [655 - 726]
",77,full,726,Bahri Mamluk
"### $ 825 - كريم الدين الصغير [- 726]
",939,death,726,Bahri Mamluk
"### $ 2769 - ابن الشيخ أبي الحسن الشاذلي [- 726]
",118,death,726,Bahri Mamluk
"### $ 2978 - محمد بن عيسى الصنهاجي الفاسي [- 726]
",44,death,726,Bahri Mamluk
"### $ 3596 - محمد بن يوسف بن علي الزركشي الشاعر [- 726]
",7,death,726,Bahri Mamluk
"### $ 1495 - شرف الدين ابن تيمية أخو أحمد [666 - 727]
",142,full,727,Bahri Mamluk
"### $ 2783 - ابن الزملكاني [667 - 727]
",673,full,727,Bahri Mamluk
"### $ 2797 - ابن الخروف الحنبلي [640 - 727]
",149,full,727,Bahri Mamluk
"### $ 3197 - ابن أبي طالب الإربلي [669 - 727]
",78,full,727,Bahri Mamluk
"### $ 3234 - ابن الشهاب محمود [669 - 727]
",133,full,727,Bahri Mamluk
"### $ 898 - أيوب الملك الصالح صاحب كيفا [- 727]
",138,death,727,Bahri Mamluk
"### $ 960 - بلبان البدري [- 727]
",122,death,727,Bahri Mamluk
"### $ 1945 - محمد بن أرغون النائب [- 727]
",223,death,727,Bahri Mamluk
"### $ 3056 - ابن رمان الغرناطي [- 727]
",87,death,727,Bahri Mamluk
"### $ 3167 - الفخر ابن الصقلي الشافعي [- 727]
",52,death,727,Bahri Mamluk
"### $ 22 - إبراهيم الحسيني الغرافي [638 - 728]
",207,full,728,Bahri Mamluk
"### $ 252 - أبو إسحاق الدوري البغدادي [696 - بعد 728]
",43,full,728,Bahri Mamluk
"### $ 408 - القاضي ابن داد الحنفي [674 - بعد 728]
",48,full,728,Bahri Mamluk
"### $ 462 - ابن تيمية [661 - 728]
",6141,full,728,Bahri Mamluk
"### $ 589 - شهاب الدين العناسجي [647 - 728]
",105,full,728,Bahri Mamluk
"### $ 1905 - ناصر الدين الدمنهوري [661 - 728]
",46,full,728,Bahri Mamluk
"### $ 1992 - ابن حجون القناوي [645 - 728]
",244,full,728,Bahri Mamluk
"### $ 2658 - القاضي ابن الحريري [653 - 728]
",811,full,728,Bahri Mamluk
"### $ 2789 - شمس الدين النصيبي الصوفي [645 - 728]
",84,full,728,Bahri Mamluk
"### $ 2900 - ناصر الدين المشهدي [666 - 728]
",63,full,728,Bahri Mamluk
"### $ 187 - ابن عبد المغيث القوصي [- 728]
",45,death,728,Bahri Mamluk
"### $ 202 - أبو إسحاق الزرزائي [- بعد 728]
",35,death,728,Bahri Mamluk
"### $ 406 - الشريف أبو العباس القنائي [- 728]
",112,death,728,Bahri Mamluk
"### $ 871 - آي دغدي التليلي [- 728]
",28,death,728,Bahri Mamluk
"### $ 934 - بكتمر البوبكري [- 728]
",433,death,728,Bahri Mamluk
"### $ 938 - بكتمر الحاجب [- 728]
",358,death,728,Bahri Mamluk
"### $ 1101 - جوبان المنصوري [- 728]
",24,death,728,Bahri Mamluk
"### $ 1911 - نميلة [- 728]
",38,death,728,Bahri Mamluk
"### $ 2457 - ابن جنادة المقرئ [- 728]
",60,death,728,Bahri Mamluk
"### $ 411 - ضياء الدين ابن فلاح [663 - 729]
",37,full,729,Bahri Mamluk
"### $ 1581 - ابن مرتضى الكناني [671 - 729]
",55,full,729,Bahri Mamluk
"### $ 2652 - ابن أبي الحوافر الطبيب [662 - 729]
",74,full,729,Bahri Mamluk
"### $ 68 - جمال الدين الأقصراني [- 729]
",53,death,729,Bahri Mamluk
"### $ 95 - تاج الدين الإسنائي قاضي إسنا [- 729]
",77,death,729,Bahri Mamluk
"### $ 869 - آي دغدي الخوارزمي [- 729]
",70,death,729,Bahri Mamluk
"### $ 1273 - أمير حسين الرومي [- 729]
",468,death,729,Bahri Mamluk
"### $ 2611 - محمد بن عبد النور الإخميمي الفاسي [- 729]
",68,death,729,Bahri Mamluk
"### $ 2651 - جمال الدين الإسكندري قاضي الحاج [- 729]
",42,death,729,Bahri Mamluk
"### $ 3024 - شرف الدين ابن رواحة الحموي [- 729]
",60,death,729,Bahri Mamluk
"### $ 3620 - ابن البابا الحنفي الناسخ [- 729]
",35,death,729,Bahri Mamluk
"### $ 129 - إبراهيم بن خليفة المنبجي [684 - 730]
",41,full,730,Bahri Mamluk
"### $ 454 - الحجار [623 - 730]
",327,full,730,Bahri Mamluk
"### $ 1892 - ابن طحا القاياتي [650 - 730]
",42,full,730,Bahri Mamluk
"### $ 2318 - جمال الدين ابن البياع [655 - 730]
",29,full,730,Bahri Mamluk
"### $ 2627 - تاج الدين ابن المتوج [639 - 730]
",76,full,730,Bahri Mamluk
"### $ 3089 - الوزير ابن سهل الغرناطي [662 - 730]
",308,full,730,Bahri Mamluk
"### $ 3353 - أبو عبد الله ابن جعد القرشي [650 - 730]
",40,full,730,Bahri Mamluk
"### $ 832 - الدمر الناصري [- 730]
",411,death,730,Bahri Mamluk
"### $ 963 - بلبان الكوندكي [- 730]
",40,death,730,Bahri Mamluk
"### $ 980 - بهادر آص [- 730]
",193,death,730,Bahri Mamluk
"### $ 3130 - ابن عطايا الوزير الصاحب [- 730]
",263,death,730,Bahri Mamluk
"### $ 492 - ابن الرفعة العدوي [644 - 731]
",65,full,731,Bahri Mamluk
"### $ 2814 - جمال الدين ابن السابق [665 - 731]
",58,full,731,Bahri Mamluk
"### $ 3314 - ابن حيدرة السعدي [658 - 731]
",46,full,731,Bahri Mamluk
"### $ 299 - مجد الدين ابن لقينة [- 731]
",78,death,731,Bahri Mamluk
"### $ 577 - ابن عبد الصمد السنباطي [- 731]
",39,death,731,Bahri Mamluk
"### $ 606 - نجم الدين القوصي [- 731]
",44,death,731,Bahri Mamluk
"### $ 699 - أرغون الناصري نائب السلطنة [- 731]
",1023,death,731,Bahri Mamluk
"### $ 1017 - بيغجار [الساقي] الناصري [- 731]
",18,death,731,Bahri Mamluk
"### $ 1539 - صفي الدين العسقلاني [- 731]
",46,death,731,Bahri Mamluk
"### $ 2381 - ناصر الدين ابن طرنطاي [- 731]
",34,death,731,Bahri Mamluk
"### $ 2423 - عز الدين الزفتاوي الأعرج [- 731]
",29,death,731,Bahri Mamluk
"### $ 2462 - عيسى الجعفري الزاهد [- 731]
",60,death,731,Bahri Mamluk
"### $ 2686 - جمال الدين البوزنجي المالكي [- 731]
",36,death,731,Bahri Mamluk
"### $ 3077 - أبو عبد الله السويداوي القدسي [- 731]
",44,death,731,Bahri Mamluk
"### $ 3215 - ابن الزبدي [- 731]
",34,death,731,Bahri Mamluk
"### $ 277 - برهان الدين الجعبري المقرئ [640 - 732]
",288,full,732,Bahri Mamluk
"### $ 753 - أبو الفداء المؤرخ [672 - 732]
",826,full,732,Bahri Mamluk
"### $ 1468 - شمس الدين الحارثي [671 - 732]
",58,full,732,Bahri Mamluk
"### $ 1485 - قاضي القضاة شرف الدين ابن سرور [646 - 732]
",173,full,732,Bahri Mamluk
"### $ 1926 - علم الدين الإخنائي أخوه [664 - 732]
",107,full,732,Bahri Mamluk
"### $ 2224 - شمس الدين الإربلي الصوفي [665 - 732]
",56,full,732,Bahri Mamluk
"### $ 3017 - الفخر ابن فضل الله كاتب المماليك [659 - 732]
",1023,full,732,Bahri Mamluk
"### $ 586 - صدر الدين الدندري [- 732]
",70,death,732,Bahri Mamluk
"### $ 830 - الجاي الدوادار [- 732]
",259,death,732,Bahri Mamluk
"### $ 1931 - أبو الجود الحوزي [- 732]
",33,death,732,Bahri Mamluk
"### $ 443 - شهاب الدين الصالحي [622 - 733]
",42,full,733,Bahri Mamluk
"### $ 1632 - القاضي بدر الدين ابن جماعة [639 - 733]
",1124,full,733,Bahri Mamluk
"### $ 1652 - ابن المهندس [665 - 733]
",52,full,733,Bahri Mamluk
"### $ 1884 - السروجي العديمي [653 - 733]
",50,full,733,Bahri Mamluk
"### $ 508 - النويري صاحب نهاية الأرب [- 733]
",231,death,733,Bahri Mamluk
"### $ 817 - آق بغا الحسني [- بعد 733]
",178,death,733,Bahri Mamluk
"### $ 939 - بكتمر الساقي [- 733]
",1395,death,733,Bahri Mamluk
"### $ 2469 - شرف الدين الأرمنتي [- 733]
",200,death,733,Bahri Mamluk
"### $ 3087 - تقي الدين ابن وهيب [- 733]
",49,death,733,Bahri Mamluk
"### $ 3113 - صدر الدين ابن خلف [- 733]
",48,death,733,Bahri Mamluk
"### $ 1131 - حرمي الفاقوسي العامري [649 - 734]
",103,full,734,Bahri Mamluk
"### $ 2675 - أبو البركات التوزري [676 - 734]
",46,full,734,Bahri Mamluk
"### $ 3217 - الفتح ابن سيد الناس [671 - 734]
",1093,full,734,Bahri Mamluk
"### $ 840 - ألماس الحاجب [- 734]
",305,death,734,Bahri Mamluk
"### $ 892 - أيدمر «دقماق» [- 734] (3)
",53,death,734,Bahri Mamluk
"### $ 959 - بلبان طرنا [- 734]
",168,death,734,Bahri Mamluk
"### $ 1607 - ابن الفهاد القوصي [- 734]
",29,death,734,Bahri Mamluk
"### $ 330 - أبو إسحاق الواني المواقيتي [645 - 735]
",94,full,735,Bahri Mamluk
"### $ 520 - ابن الكلوتاني [657 - 735]
",28,full,735,Bahri Mamluk
"### $ 1913 - الربعي نائب بلبيس [651 - 735]
",45,full,735,Bahri Mamluk
"### $ 1930 - شمس الدين الصالحي الدمشقي [656 - 735]
",73,full,735,Bahri Mamluk
"### $ 2044 - ابن إمام الجامع الأقمر [655 - 735]
",57,full,735,Bahri Mamluk
"### $ 49 - ابن حميدان الأسواني الشاعر [- 735]
",208,death,735,Bahri Mamluk
"### $ 876 - أيدكين [الأزكشي] البريدي والي القاهرة [- بعد 735]
",147,death,735,Bahri Mamluk
